DATAFLOW,FREQ,REF_AREA,ITEM,COVERAGE_GEO,COVERAGE_POP,SEASONAL_ADJUST,IND_TYPE,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_COMMENT,UNIT_MULT,BASE_PER,TIME_FORMAT,DECIMALS
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2011-08,0.07424594,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2011-09,-0.046369285,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2011-10,0.111337911,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2011-11,0.398517146,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2011-12,-0.009231053,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-01,0.267725258,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-02,0.405119234,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-03,0.641907382,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-04,-0.018223235,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-05,0.200492117,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-06,0.109140518,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-07,0.190787681,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-08,0.226695684,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-09,-0.289514159,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-10,-0.045367934,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-11,0.163398693,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2012-12,-0.20844662,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-01,0.363273091,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-02,0.497692517,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-03,-0.036016568,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-04,0.162132949,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-05,0.485611511,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-06,-0.02684804,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-07,0.626622505,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-08,0.240192154,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-09,-0.310614129,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-10,0.062316389,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-11,-0.053380783,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2013-12,-0.017803098,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-01,0.738960114,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-02,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-03,0.203269996,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-04,0.061739284,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-05,0.105773468,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-06,0.008805142,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-07,0.176087339,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-08,0.228511162,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-09,-0.245527885,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-10,0.4395218,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-11,3.229476632,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2014-12,-0.296735905,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-01,-0.034013605,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-02,0.110581831,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-03,-0.093465885,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-04,-0.051029087,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-05,-0.068073519,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-06,-0.28099455,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-07,0.392793101,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-08,0.331717275,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-09,3.730077993,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-10,11.04936254,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-11,0.01471887,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2015-12,-0.16924209,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-01,0.449620402,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-02,0.110067508,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-03,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-04,-0.021989299,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-05,0.146627566,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-06,0.55636896,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-07,0.553290623,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-08,-0.13032146,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-09,0.260983036,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-10,-0.245842372,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-11,0.369672369,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2016-12,-0.621073157,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-01,-0.414214083,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-02,0.496205487,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-03,-0.28318327,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-04,1.361683536,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-05,0.222701149,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-06,-0.759802165,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-07,-0.195016251,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-08,0.151975684,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-09,0.057807645,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-10,0.339423702,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-11,0.05038146,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2017-12,-0.330911445,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-01,15.44568748,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-02,3.044701469,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-03,2.614973911,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-04,1.501803347,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-05,0.565037572,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-06,-0.133225209,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-07,0.67861493,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-08,0.103698583,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-09,0.281998158,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-10,14.31850789,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-11,0.46184739,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2018-12,-0.509694183,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2019-01,0.015067805,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2019-02,0.045196605,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP02,_T,_T,N,RA,G1,2019-03,0.215841783,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-01,99.64,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-02,99.54,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-03,100.43,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-04,100.4,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-05,100.4,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-06,100.13,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-07,100.29,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-08,98.28,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-09,98.45,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-10,100.03,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-11,100.05,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2010-12,100,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-01,98.91,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-02,99.06,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-03,99.4,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-04,99.92,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-05,100.29,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-06,100.43,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-07,100.49,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-08,99.57,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-09,99.51,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-10,99.63,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-11,99.62,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2011-12,99.82,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-01,97.56,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-02,97.14,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-03,97.42,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-04,97.33,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-05,97.44,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-06,97.25,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-07,96.73,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-08,96.72,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-09,97.27,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-10,97.74,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-11,98.13,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2012-12,97.97,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-01,96.71,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-02,95.42,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-03,95.74,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-04,95.68,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-05,95.77,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-06,95.5,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-07,95.43,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-08,93.34,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-09,93.2,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-10,95.61,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-11,96.09,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2013-12,96.23,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-01,94.45,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-02,94.27,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-03,95.07,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-04,94.9,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-05,94.92,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-06,95.64,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-07,96.08,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-08,95.73,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-09,95.63,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-10,95.3,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-11,95.3,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2014-12,95.14,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-01,93.72,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-02,93.57,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-03,94.11,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-04,93.82,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-05,93.94,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-06,94.26,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-07,93.45,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-08,93.13,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-09,93.97,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-10,94.22,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-11,94.25,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2015-12,93.94,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-01,92.47,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-02,91.65,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-03,92.01,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-04,91.84,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-05,91.11,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-06,91.38,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-07,91.02,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-08,91.47,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-09,91.63,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-10,91.9,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-11,91.77,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2016-12,91.74,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-01,88.99,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-02,89.1,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-03,89.49,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-04,89.53,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-05,90.33,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-06,90.78,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-07,89.8,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-08,88.23,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-09,88.75,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-10,89.84,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-11,89.98,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2017-12,90.3,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-01,89.45,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-02,89.34,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-03,88.79,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-04,85.79,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-05,85.89,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-06,86.48,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-07,86.67,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-08,85.1,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-09,84.92,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-10,85.81,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-11,86.83,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2018-12,87.37,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2019-01,85.83,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2019-02,84.55,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,IX,N,2019-03,84.48,A,,-2,2010-M12,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-01,-0.732637495,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-02,-0.482218204,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-03,-1.025589963,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-04,-0.478087649,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-05,-0.109561753,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-06,0.299610506,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-07,0.199421677,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-08,1.312576313,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-09,1.076688674,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-10,-0.399880036,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-11,-0.429785107,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2011-12,-0.18,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2012-01,-1.364877161,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2012-02,-1.938219261,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2012-03,-1.99195171,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,NC,CP03,_T,_T,N,RA,GY,2012-04,-2.592073659,A,,-2,,P1M,1
